date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-01-07,0,0,0,31,0,False,0,0,0,0,0,False,0,0,0,False
2018-01-14,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-01-21,30,0,0,30,0,False,30,0,0,0,0,False,30,0,0,False
2018-01-28,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2018-02-04,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,False
2018-02-11,0,0,0,31,0,False,0,0,0,0,0,False,0,0,0,False
2018-02-18,31,0,0,31,0,False,31,0,0,0,0,False,31,0,0,False
2018-02-25,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,False
2018-03-04,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2018-03-11,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2018-03-18,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2018-03-25,64,0,0,0,0,False,64,0,0,0,0,False,64,0,0,False
2018-04-01,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-04-08,0,0,0,33,0,False,0,0,0,0,0,False,0,0,0,False
2018-04-15,0,0,0,36,0,False,0,0,0,0,0,False,0,0,0,False
2018-04-22,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2018-04-29,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-05-06,0,0,0,33,0,False,0,0,0,0,0,False,0,0,0,False
2018-05-13,32,0,0,0,0,False,32,0,0,0,0,False,32,0,0,False
2018-05-20,100,0,0,0,0,False,100,0,0,0,0,False,100,0,0,False
2018-05-27,32,0,0,0,0,False,32,0,0,0,0,False,32,0,0,False
2018-06-03,33,0,0,0,0,False,33,0,0,0,0,False,33,0,0,False
2018-06-10,0,0,0,31,0,False,0,0,0,0,0,False,0,0,0,False
2018-06-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-06-24,0,0,0,67,0,False,0,0,0,0,0,False,0,0,0,False
2018-07-01,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-07-08,51,0,0,34,0,False,51,0,0,0,0,False,51,0,0,False
2018-07-15,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-07-22,35,0,0,52,0,False,35,0,0,0,0,False,35,0,0,False
2018-07-29,34,0,0,34,0,False,34,0,0,0,0,False,34,0,0,False
2018-08-05,34,0,0,0,0,False,34,0,0,0,0,False,34,0,0,False
2018-08-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-19,34,0,0,35,0,False,34,0,0,0,0,False,34,0,0,False
2018-08-26,34,0,0,34,0,False,34,0,0,0,0,False,34,0,0,False
2018-09-02,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-09-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-09-16,50,0,0,33,0,False,50,0,0,0,0,False,50,0,0,False
2018-09-23,33,0,0,0,0,False,33,0,0,0,0,False,33,0,0,False
2018-09-30,0,0,0,66,0,False,0,0,0,0,0,False,0,0,0,False
2018-10-07,0,0,0,33,0,False,0,0,0,0,0,False,0,0,0,False
2018-10-14,34,0,0,0,0,False,34,0,0,0,0,False,34,0,0,False
2018-10-21,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-10-28,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-04,32,0,0,32,0,False,32,0,0,0,0,False,32,0,0,False
2018-11-11,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-18,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-25,0,0,0,48,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-02,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-09,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-16,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-23,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-06,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2019-01-13,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2019-01-20,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-27,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-03,0,0,0,31,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-10,63,0,0,32,0,False,63,0,0,0,0,False,63,0,0,False
2019-02-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-24,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-03-03,0,0,0,31,0,False,0,0,0,0,0,False,0,0,0,False
2019-03-10,63,0,0,0,0,False,63,0,0,0,0,False,63,0,0,False
2019-03-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-03-24,66,0,0,33,0,False,66,0,0,0,0,False,66,0,0,False
2019-03-31,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2019-04-07,32,0,0,0,0,False,32,0,0,0,0,False,32,0,0,False
2019-04-14,34,0,0,33,0,False,34,0,0,0,0,False,34,0,0,False
2019-04-21,33,0,0,65,0,False,33,0,0,0,0,False,33,0,0,False
2019-04-28,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2019-05-05,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-05-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-05-19,32,0,0,0,0,False,32,0,0,0,0,False,32,0,0,False
2019-05-26,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-06-02,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2019-06-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-06-16,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-06-23,32,0,0,65,0,False,32,0,0,0,0,False,32,0,0,False
2019-06-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-07,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-14,0,0,0,66,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-21,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-28,33,0,0,33,0,False,33,0,0,0,0,False,33,0,0,False
2019-08-04,65,0,0,32,0,False,65,0,0,0,0,False,65,0,0,False
2019-08-11,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-08-18,32,0,0,0,0,False,32,0,0,0,0,False,32,0,0,False
2019-08-25,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2019-09-01,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,False
2019-09-08,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2019-09-15,30,0,0,31,0,False,30,0,0,0,0,False,30,0,0,False
2019-09-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-09-29,29,0,0,0,0,False,29,0,0,0,0,False,29,0,0,False
2019-10-06,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-10-13,29,0,0,0,0,False,29,0,0,0,0,False,29,0,0,False
2019-10-20,29,0,0,0,0,False,29,0,0,0,0,False,29,0,0,False
2019-10-27,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-03,0,0,0,28,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-10,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,False
2019-11-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-24,27,0,0,27,0,False,27,0,0,0,0,False,27,0,0,False
2019-12-01,28,0,0,28,0,False,28,0,0,0,0,False,28,0,0,False
2019-12-08,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-15,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-29,0,0,0,29,0,False,0,0,0,0,0,False,0,0,0,False
2020-01-05,0,0,0,27,0,False,0,0,0,0,0,False,0,0,0,False
2020-01-12,0,0,0,27,0,False,0,0,0,0,0,False,0,0,0,False
2020-01-19,0,0,0,28,0,False,0,0,0,0,0,False,0,0,0,False
2020-01-26,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-02-02,27,0,0,53,0,False,27,0,0,0,0,False,27,0,0,False
2020-02-09,26,0,0,26,0,False,26,0,0,0,0,False,26,0,0,False
2020-02-16,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-02-23,52,0,0,0,0,False,52,0,0,0,0,False,52,0,0,False
2020-03-01,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,False
2020-03-08,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,False
2020-03-15,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-03-29,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-05,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-26,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,True
