date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-01-07,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2018-01-14,19,0,0,0,0,False,19,0,0,19,0,False,19,0,0,False
2018-01-21,19,0,0,28,0,False,19,0,0,0,0,False,19,0,0,False
2018-01-28,19,0,0,38,0,False,19,0,0,0,0,False,19,0,0,False
2018-02-04,38,0,0,19,0,False,38,0,0,0,0,False,38,19,0,False
2018-02-11,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-02-18,39,0,0,19,0,False,39,0,0,20,0,False,39,0,0,False
2018-02-25,0,0,0,19,0,False,0,0,0,0,0,False,0,19,0,False
2018-03-04,0,0,0,0,0,False,0,0,0,0,0,False,0,19,0,False
2018-03-11,39,0,0,19,0,False,39,0,0,0,0,False,39,19,0,False
2018-03-18,29,0,0,19,0,False,29,0,0,0,0,False,29,19,0,False
2018-03-25,39,0,0,0,0,False,39,0,0,0,0,False,39,0,0,False
2018-04-01,20,0,0,59,0,False,20,0,0,0,0,False,20,40,0,False
2018-04-08,20,0,0,0,0,False,20,0,0,0,0,False,20,20,0,False
2018-04-15,42,0,0,21,0,False,42,0,0,21,0,False,42,0,0,False
2018-04-22,20,0,0,20,0,False,20,0,0,0,0,False,20,0,0,False
2018-04-29,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2018-05-06,20,0,0,61,0,False,20,0,0,0,0,False,20,0,0,False
2018-05-13,19,0,0,0,0,False,19,0,20,0,0,False,19,20,0,False
2018-05-20,20,0,0,0,0,False,20,0,0,0,0,False,20,0,0,False
2018-05-27,19,0,0,0,0,False,19,0,0,0,0,False,19,0,0,False
2018-06-03,40,0,0,40,0,False,40,0,0,0,0,False,40,0,0,False
2018-06-10,19,0,0,0,0,False,19,0,0,19,0,False,19,19,0,False
2018-06-17,0,0,0,20,0,False,0,0,0,40,0,False,0,0,0,False
2018-06-24,20,0,0,20,0,False,20,0,20,0,0,False,20,0,0,False
2018-07-01,0,0,0,40,0,False,0,0,0,0,0,False,0,0,0,False
2018-07-08,31,0,0,0,0,False,31,0,0,21,0,False,31,21,0,False
2018-07-15,0,0,0,44,0,False,0,0,0,0,0,False,0,0,0,False
2018-07-22,33,0,0,0,0,False,33,0,22,0,0,False,33,0,0,False
2018-07-29,22,0,0,22,0,False,22,0,0,0,0,False,22,22,0,False
2018-08-05,0,0,0,22,0,False,0,0,0,0,0,False,0,22,0,False
2018-08-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-19,22,0,0,65,0,False,22,0,0,0,0,False,22,0,0,False
2018-08-26,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2018-09-02,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2018-09-09,0,0,0,41,0,False,0,0,0,0,0,False,0,0,0,False
2018-09-16,20,0,0,31,0,False,20,0,0,0,0,False,20,0,0,False
2018-09-23,21,0,0,20,0,False,21,0,0,21,0,False,21,0,0,False
2018-09-30,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2018-10-07,42,0,0,0,0,False,42,0,0,0,0,False,42,21,0,False
2018-10-14,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2018-10-21,0,0,0,21,0,False,0,0,0,0,0,False,0,0,0,False
2018-10-28,0,0,0,0,0,False,0,0,20,0,0,False,0,0,0,False
2018-11-04,19,0,0,19,0,False,19,0,0,20,0,False,19,0,0,False
2018-11-11,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-18,0,0,0,0,0,False,0,0,0,20,0,False,0,0,0,False
2018-11-25,0,0,0,20,0,False,0,0,0,0,0,False,0,20,0,False
2018-12-02,20,0,0,0,0,False,20,0,0,0,0,False,20,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-16,0,0,0,20,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-23,82,0,0,0,0,False,82,0,41,0,0,False,82,0,0,False
2018-12-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-06,19,0,0,0,0,False,19,0,0,0,0,False,19,19,0,False
2019-01-13,19,0,0,0,0,False,19,0,19,19,0,False,19,0,0,False
2019-01-20,37,0,0,19,0,False,37,0,19,0,0,False,37,19,0,False
2019-01-27,0,0,0,0,0,False,0,0,0,19,0,False,0,0,0,False
2019-02-03,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-10,0,0,0,0,0,False,0,0,20,0,0,False,0,0,0,False
2019-02-17,41,0,0,0,0,False,41,0,0,0,0,False,41,20,0,False
2019-02-24,19,0,0,0,0,False,19,0,0,19,0,False,19,0,0,False
2019-03-03,19,0,0,0,0,False,19,0,0,19,0,False,19,0,0,False
2019-03-10,19,0,0,19,0,False,19,0,19,0,0,False,19,19,0,False
2019-03-17,20,0,0,20,0,False,20,0,40,0,0,False,20,0,0,False
2019-03-24,20,0,0,40,0,False,20,0,20,0,0,False,20,0,0,False
2019-03-31,40,0,0,20,0,False,40,0,0,20,0,False,40,20,0,False
2019-04-07,41,0,0,0,0,False,41,0,21,20,0,False,41,0,0,False
2019-04-14,52,0,0,21,0,False,52,0,0,0,0,False,52,0,0,False
2019-04-21,79,0,0,29,0,False,79,0,0,0,0,False,79,0,0,False
2019-04-28,38,0,0,19,0,False,38,0,0,0,0,False,38,0,0,False
2019-05-05,0,0,0,37,0,False,0,0,0,19,0,False,0,19,0,False
2019-05-12,20,0,0,0,0,False,20,0,20,0,0,False,20,0,0,False
2019-05-19,20,0,0,0,0,False,20,0,0,19,0,False,20,20,0,False
2019-05-26,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2019-06-02,0,0,0,56,0,False,0,0,0,0,0,False,0,0,0,False
2019-06-09,38,0,0,19,0,False,38,0,0,0,0,False,38,19,0,False
2019-06-16,20,0,0,40,0,False,20,0,0,0,0,False,20,0,0,False
2019-06-23,0,0,0,20,0,False,0,0,0,0,0,False,0,20,0,False
2019-06-30,20,0,0,20,0,False,20,0,20,20,0,False,20,0,0,False
2019-07-07,30,0,0,20,0,False,30,0,20,20,0,False,30,0,0,False
2019-07-14,21,0,0,21,0,False,21,0,0,0,0,False,21,0,0,False
2019-07-21,42,0,0,21,0,False,42,0,21,21,0,False,42,0,0,False
2019-07-28,22,0,0,22,0,False,22,0,0,0,0,False,22,22,0,False
2019-08-04,0,0,0,0,0,False,0,0,0,0,0,False,0,22,0,False
2019-08-11,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2019-08-18,31,0,0,21,0,False,31,0,0,0,0,False,31,21,0,False
2019-08-25,20,0,0,0,0,False,20,0,0,0,0,False,20,0,0,False
2019-09-01,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2019-09-08,38,0,0,0,0,False,38,0,0,0,0,False,38,0,0,False
2019-09-15,0,0,0,19,0,False,0,0,0,0,0,False,0,19,0,False
2019-09-22,27,0,0,0,0,False,27,0,0,0,0,False,27,0,0,False
2019-09-29,36,0,0,18,0,False,36,0,0,18,0,False,36,0,0,False
2019-10-06,0,0,0,18,0,False,0,0,0,0,0,False,0,18,0,False
2019-10-13,0,0,0,36,0,False,0,0,0,18,0,False,0,0,0,False
2019-10-20,37,0,0,19,0,False,37,0,19,0,0,False,37,0,0,False
2019-10-27,18,0,0,0,0,False,18,0,18,0,0,False,18,18,0,False
2019-11-03,18,0,0,26,0,False,18,0,18,0,0,False,18,0,0,False
2019-11-10,0,0,0,35,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-24,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-01,17,0,0,0,0,False,17,0,17,0,0,False,17,0,0,False
2019-12-08,17,0,0,17,0,False,17,0,0,0,0,False,17,17,0,False
2019-12-15,18,0,0,17,0,False,18,0,0,0,0,False,18,17,0,False
2019-12-22,0,0,0,18,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-29,17,0,0,0,0,False,17,0,18,0,0,False,17,0,0,False
2020-01-05,17,0,0,17,0,False,17,0,17,0,0,False,17,0,0,False
2020-01-12,24,0,0,16,0,False,24,0,0,0,0,False,24,0,0,False
2020-01-19,17,0,0,0,0,False,17,0,0,0,0,False,17,34,0,False
2020-01-26,65,0,0,16,0,False,65,0,0,0,0,False,65,17,0,False
2020-02-02,0,0,0,0,0,False,0,0,0,17,0,False,0,17,0,False
2020-02-09,33,0,0,16,0,False,33,0,0,16,0,False,33,17,0,False
2020-02-16,17,0,0,17,0,False,17,0,0,0,0,False,17,0,0,False
2020-02-23,16,0,0,16,0,False,16,0,0,16,0,False,16,32,0,False
