date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-01-07,96,0,0,24,0,False,96,0,0,24,0,False,96,0,0,False
2018-01-14,24,0,0,0,0,False,24,0,0,0,0,False,24,0,0,False
2018-01-21,46,0,0,24,0,False,46,0,0,0,0,False,46,0,0,False
2018-01-28,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,False
2018-02-04,0,0,0,22,0,False,0,0,0,0,0,False,0,0,0,False
2018-02-11,24,0,0,0,0,False,24,0,0,0,0,False,24,0,0,False
2018-02-18,24,0,0,0,0,False,24,0,0,0,0,False,24,0,0,False
2018-02-25,24,0,0,24,0,False,0,0,0,0,0,False,24,0,0,False
2018-03-04,24,0,0,24,0,False,24,0,0,0,0,False,24,0,0,False
2018-03-11,24,0,0,24,0,False,24,0,0,0,0,False,24,0,0,False
2018-03-18,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,False
2018-03-25,25,0,0,24,0,False,25,0,0,0,0,False,25,0,0,False
2018-04-01,0,0,0,71,0,False,0,0,0,0,0,False,0,0,0,False
2018-04-08,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,False
2018-04-15,38,0,0,0,0,False,51,0,0,0,0,False,38,0,0,False
2018-04-22,49,0,0,0,0,False,0,0,0,0,0,False,49,0,0,False
2018-04-29,38,0,0,25,0,False,51,0,0,0,0,False,38,0,0,False
2018-05-06,25,0,0,25,0,False,25,0,0,0,0,False,25,0,0,False
2018-05-13,73,0,0,24,0,False,73,0,0,0,0,False,73,0,0,False
2018-05-20,49,0,0,0,0,False,49,0,0,0,0,False,49,0,0,False
2018-05-27,0,0,0,48,0,False,0,0,0,0,0,False,0,0,0,False
2018-06-03,24,0,0,24,0,False,24,0,0,0,0,False,24,0,0,False
2018-06-10,23,0,0,0,0,False,23,0,0,23,0,False,23,0,0,False
2018-06-17,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,False
2018-06-24,37,0,0,0,0,False,49,0,0,0,0,False,37,0,0,False
2018-07-01,49,0,0,24,0,False,0,0,0,0,0,False,49,0,0,False
2018-07-08,25,0,0,0,0,False,25,0,0,0,0,False,25,0,0,False
2018-07-15,27,0,0,0,0,False,27,0,0,0,0,False,27,0,0,False
2018-07-22,28,0,0,0,0,False,0,0,0,0,0,False,28,0,0,False
2018-07-29,27,0,0,27,0,False,27,0,0,0,0,False,27,0,0,False
2018-08-05,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-12,0,0,0,29,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-19,28,0,0,28,0,False,28,0,0,0,0,False,28,0,0,False
2018-08-26,52,0,0,0,0,False,0,0,0,26,0,False,52,0,0,False
2018-09-02,0,0,0,26,0,False,0,0,0,0,0,False,0,0,0,False
2018-09-09,26,0,0,0,0,False,0,0,0,0,0,False,26,0,0,False
2018-09-16,25,0,0,0,0,False,0,0,0,0,0,False,25,0,0,False
2018-09-23,51,0,0,26,0,False,0,0,0,0,0,False,51,0,0,False
2018-09-30,25,0,0,25,0,False,0,0,0,0,0,False,25,0,0,False
2018-10-07,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,False
2018-10-14,26,0,0,26,0,False,26,0,0,26,0,False,26,0,0,False
2018-10-21,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,False
2018-10-28,37,0,0,0,0,False,49,0,0,0,0,False,37,0,0,False
2018-11-04,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-11,25,0,0,0,0,False,25,0,0,0,0,False,25,0,0,False
2018-11-18,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-25,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-02,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-16,0,0,0,38,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-23,27,0,0,0,0,False,27,0,0,0,0,False,27,0,0,False
2018-12-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-06,24,0,0,49,0,False,24,0,0,0,0,False,24,0,0,False
2019-01-13,24,0,0,24,0,False,24,0,0,0,0,False,24,0,0,False
2019-01-20,0,0,0,23,0,False,0,0,0,23,0,False,0,0,0,False
2019-01-27,23,0,0,23,0,False,23,0,0,0,0,False,23,0,0,False
2019-02-03,24,0,0,24,0,False,0,0,0,0,0,False,24,0,0,False
2019-02-10,51,0,0,0,0,False,0,0,0,0,0,False,51,0,0,False
2019-02-17,26,0,0,0,0,False,0,0,0,0,0,False,26,0,0,False
2019-02-24,0,0,0,0,0,False,0,0,0,24,0,False,0,0,0,False
2019-03-03,47,0,0,0,0,False,47,0,0,23,0,False,47,0,0,False
2019-03-10,73,0,0,24,0,False,96,0,0,0,0,False,73,0,0,False
2019-03-17,100,0,0,0,0,False,100,0,0,25,0,False,100,0,0,False
2019-03-24,50,0,0,0,0,False,50,0,0,0,0,False,50,0,0,False
2019-03-31,25,0,0,0,0,False,0,0,0,0,0,False,25,0,0,False
2019-04-07,52,0,0,0,0,False,52,0,0,0,0,False,52,0,0,False
2019-04-14,26,0,0,0,0,False,0,0,0,0,0,False,26,0,0,False
2019-04-21,49,0,0,24,0,False,49,0,0,24,0,False,49,0,0,False
2019-04-28,23,0,0,23,0,False,23,0,0,0,0,False,23,0,0,False
2019-05-05,23,0,0,0,0,False,23,0,0,23,0,False,23,0,0,False
2019-05-12,25,0,0,50,0,False,25,0,0,0,0,False,25,0,0,False
2019-05-19,24,0,0,24,0,False,24,0,0,0,0,False,24,0,0,False
2019-05-26,24,0,0,0,0,False,0,0,0,0,0,False,24,0,0,False
2019-06-02,22,0,0,22,0,False,0,0,0,0,0,False,22,0,0,False
2019-06-09,47,0,0,0,0,False,47,0,0,0,0,False,47,0,0,False
2019-06-16,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-06-23,24,0,0,0,0,False,0,0,0,0,0,False,24,0,0,False
