date,Zimmermann,isPartial
2018-01-07,0,False
2018-01-14,25,False
2018-01-21,50,False
2018-01-28,100,False
2018-02-04,0,False
2018-02-11,52,False
2018-02-18,23,False
2018-02-25,0,False
2018-03-04,24,False
2018-03-11,24,False
2018-03-18,73,False
2018-03-25,0,False
2018-04-01,25,False
2018-04-08,26,False
2018-04-15,26,False
2018-04-22,24,False
2018-04-29,74,False
2018-05-06,0,False
2018-05-13,0,False
2018-05-20,24,False
2018-05-27,0,False
2018-06-03,0,False
2018-06-10,54,False
2018-06-17,0,False
2018-06-24,91,False
2018-07-01,24,False
2018-07-08,45,False
2018-07-15,0,False
2018-07-22,23,False
2018-07-29,0,False
2018-08-05,67,False
2018-08-12,0,False
2018-08-19,44,False
2018-08-26,45,False
2018-09-02,23,False
2018-09-09,34,False
2018-09-16,23,False
2018-09-23,23,False
2018-09-30,23,False
2018-10-07,35,False
2018-10-14,0,False
2018-10-21,22,False
2018-10-28,23,False
2018-11-04,0,False
2018-11-11,22,False
2018-11-18,21,False
2018-11-25,33,False
2018-12-02,0,False
2018-12-09,22,False
2018-12-16,46,False
2018-12-23,0,False
2018-12-30,21,False
2019-01-06,0,False
2019-01-13,21,False
2019-01-20,20,False
2019-01-27,20,False
2019-02-03,31,False
2019-02-10,22,False
2019-02-17,0,False
2019-02-24,0,False
2019-03-03,0,False
2019-03-10,0,False
2019-03-17,21,False
2019-03-24,21,False
2019-03-31,84,False
2019-04-07,0,False
2019-04-14,45,False
2019-04-21,21,False
2019-04-28,40,False
2019-05-05,38,False
2019-05-12,19,False
2019-05-19,0,False
2019-05-26,39,False
2019-06-02,31,False
2019-06-09,30,False
2019-06-16,0,False
2019-06-23,41,False
2019-06-30,20,False
2019-07-07,0,False
2019-07-14,20,False
2019-07-21,0,False
2019-07-28,0,False
2019-08-04,0,False
2019-08-11,0,False
2019-08-18,19,False
2019-08-25,0,False
2019-09-01,19,False
2019-09-08,20,False
2019-09-15,20,False
2019-09-22,38,False
2019-09-29,19,False
2019-10-06,0,False
2019-10-13,19,False
2019-10-20,19,False
2019-10-27,0,False
2019-11-03,0,False
2019-11-10,0,False
2019-11-17,18,False
2019-11-24,18,False
2019-12-01,0,False
2019-12-08,0,False
2019-12-15,19,False
2019-12-22,19,False
2019-12-29,18,False
2020-01-05,17,False
2020-01-12,0,False
2020-01-19,17,False
2020-01-26,51,False
2020-02-02,0,False
2020-02-09,0,False
2020-02-16,18,False
2020-02-23,17,False
2020-03-01,34,False
2020-03-08,39,False
2020-03-15,14,False
2020-03-22,14,False
2020-03-29,28,False
2020-04-05,16,False
2020-04-12,15,False
2020-04-19,22,False
2020-04-26,21,False
2020-05-03,22,False
2020-05-10,15,False
2020-05-17,16,False
2020-05-24,15,False
2020-05-31,14,False
2020-06-07,0,False
2020-06-14,30,False
2020-06-21,31,False
2020-06-28,16,False
2020-07-05,17,False
