date,piscine,isPartial
2018-01-07,13,False
2018-01-14,14,False
2018-01-21,14,False
2018-01-28,14,False
2018-02-04,13,False
2018-02-11,18,False
2018-02-18,18,False
2018-02-25,15,False
2018-03-04,16,False
2018-03-11,19,False
2018-03-18,16,False
2018-03-25,18,False
2018-04-01,19,False
2018-04-08,23,False
2018-04-15,36,False
2018-04-22,31,False
2018-04-29,26,False
2018-05-06,39,False
2018-05-13,22,False
2018-05-20,31,False
2018-05-27,25,False
2018-06-03,30,False
2018-06-10,28,False
2018-06-17,43,False
2018-06-24,53,False
2018-07-01,54,False
2018-07-08,52,False
2018-07-15,40,False
2018-07-22,51,False
2018-07-29,69,False
2018-08-05,52,False
2018-08-12,39,False
2018-08-19,35,False
2018-08-26,25,False
2018-09-02,23,False
2018-09-09,24,False
2018-09-16,20,False
2018-09-23,17,False
2018-09-30,13,False
2018-10-07,15,False
2018-10-14,14,False
2018-10-21,15,False
2018-10-28,16,False
2018-11-04,13,False
2018-11-11,12,False
2018-11-18,10,False
2018-11-25,10,False
2018-12-02,10,False
2018-12-09,9,False
2018-12-16,11,False
2018-12-23,13,False
2018-12-30,15,False
2019-01-06,12,False
2019-01-13,13,False
2019-01-20,12,False
2019-01-27,13,False
2019-02-03,13,False
2019-02-10,15,False
2019-02-17,19,False
2019-02-24,20,False
2019-03-03,17,False
2019-03-10,17,False
2019-03-17,20,False
2019-03-24,20,False
2019-03-31,20,False
2019-04-07,20,False
2019-04-14,25,False
2019-04-21,26,False
2019-04-28,24,False
2019-05-05,23,False
2019-05-12,21,False
2019-05-19,24,False
2019-05-26,42,False
2019-06-02,49,False
2019-06-09,30,False
2019-06-16,43,False
2019-06-23,100,False
2019-06-30,71,False
2019-07-07,50,False
2019-07-14,45,False
2019-07-21,59,False
2019-07-28,37,False
2019-08-04,42,False
2019-08-11,32,False
2019-08-18,30,False
2019-08-25,33,False
2019-09-01,24,False
2019-09-08,22,False
2019-09-15,21,False
2019-09-22,16,False
2019-09-29,15,False
2019-10-06,14,False
2019-10-13,14,False
2019-10-20,17,False
2019-10-27,16,False
2019-11-03,13,False
2019-11-10,12,False
2019-11-17,11,False
2019-11-24,10,False
2019-12-01,10,False
2019-12-08,9,False
2019-12-15,10,False
2019-12-22,14,False
2019-12-29,15,False
2020-01-05,14,False
2020-01-12,14,False
2020-01-19,14,False
2020-01-26,14,False
2020-02-02,15,False
2020-02-09,15,False
2020-02-16,18,False
2020-02-23,20,False
2020-03-01,18,False
2020-03-08,17,False
2020-03-15,9,False
2020-03-22,9,False
2020-03-29,13,False
2020-04-05,28,False
2020-04-12,30,False
2020-04-19,30,False
2020-04-26,24,False
2020-05-03,33,False
2020-05-10,26,False
2020-05-17,54,False
2020-05-24,57,False
2020-05-31,56,False
2020-06-07,34,False
2020-06-14,39,False
2020-06-21,61,True
